index,image,annotator,description
1082,cuhk03/image=01_set=2_id=0239.png,A13,"A young man with short black hair, wearing a black jacket, ice blue jeans and black and white sport shoes. He is carrying a large black backpack and his back is turned against the camera while his right side is seen better than his left side."
1081,cuhk03/image=01_set=2_id=0238.png,A13,"A young woman with short black hair, wearing a black top, a vivid red skirt, black stockings and red and white flat shoes. She is holding a phone in her right hand and her right side is facing the camera."
1080,cuhk03/image=01_set=2_id=0237.png,A13,"A slim male teenager with short black hair, wearing a light grey sweatshirt with a hood, black jeans and black sport shoes. He carries a black backpack and seems to be wearing glasses. His left side is facing the camera."
1079,cuhk03/image=01_set=2_id=0236.png,A13,"A young man with short black hair, wearing a light green t-shirt, light beige cargo shorts, white sport shoes and a large black and red backpack. The man's left side is facing the camera and he is holding a mobile phone in his left hand."
1078,cuhk03/image=01_set=2_id=0235.png,A13,"A young and slim woman with black medium length straight hair, wearing a grey shirt, black jeans and dark colored shoes and carrying a small, black and long strapped shoulder bag on her right shoulder. Her right side is facing the camera and she is carrying a magazine or a folder under her left arm while holding her mobile phone with her right hand."
1077,cuhk03/image=01_set=2_id=0234.png,A13,"A young slim Asian woman, probably Asian and a teenager with black long hair gathered into a ponytail, wearing a polo neck white t-shirt with maroon or red horizontal stripes, a dark colored cardigan, ice blue jeans, black shoes, glasses and black shoes. The woman's left side is facing the camera and she seems to be wearing a watch on her left wrist."
1076,cuhk03/image=01_set=2_id=0233.png,A13,"A young and slim man with short black hair, probably Asian, wearing a black shirt or jacket, black pants, black framed glasses. He carrying a large black shoulder bag on his left arm and his right side is facing the camera."
1075,cuhk03/image=01_set=2_id=0232.png,A13,"A young and slim women with short black hair, wearing a white shirt with its sleeves rolled up, black pants along with dark coloured shoes and she is carrying a large black shoulder bag on her right shoulder. She has her right side facing the camera."
1074,cuhk03/image=01_set=2_id=0231.png,A13,"A slim young man with black and short hair, wearing a black and red t-shirt with a small white print on the right shoulder, black pants and black and white sport shoes. The man is carrying a black backpack and wearing a black and white watch on his right wrist. He seems to be holding something like a mobile phone in his right hand and his right is facing the camera."
1073,cuhk03/image=01_set=2_id=0230.png,A13,A young and slim man wearing a large sized grey t-shirt with black pants and black and white sport shoes and a black cross-body bag. The man has his back facing the camera.
1072,cuhk03/image=01_set=2_id=0229.png,A13,"A young woman with dark and medium length hair wearing a green shirt, a black skirt and yellow boots She is wearing a black back pack and holding a white folder in her right arm. She has her back facing the camera."
1071,cuhk03/image=01_set=2_id=0228.png,A13,A medium built woman with dark and long hair worn in a ponytail. She wears an orange and long sleeved top and a black pants along with white sport shoes and a large black backpack. She has her right side facing the camera.
1070,cuhk03/image=01_set=2_id=0227.png,A13,"A slim girl with shoulder length black hair facing her back to the camera.She wears a light gray sweatshirt with a hood, blue jeans and white sneakers. She has a large burgundy bag on her back that she wears cross-body. She is holding something in her right hand possibly a dog leash."
1069,cuhk03/image=01_set=2_id=0226.png,A13,"A very thin young man with black hair, wearing a white t-shirt and black pants, a beige coloured shoulder bag and carrying a black laptop bag or a document bag with his right arm. The man's front side is turned to the camera."
1068,cuhk03/image=01_set=2_id=0225.png,A13,"A young man with short and black hair and a beard and sideburns, wearing a black jacket, ice blue jeans, white sport shoes and a black large backpack. The man's back is turned against the camera."
1067,cuhk03/image=01_set=2_id=0224.png,A13,"A slim young man with black short hair wearing a black t-shirt, beige cargo shorts along with black and white sport shoes and a yellow and black back-pack. The men has his back turned against the camera and he is holding a folder or a laptop with his right hand."
1066,cuhk03/image=01_set=2_id=0223.png,A13,"A slim woman with dark, long and straight hair, wearing a dark coloured and long sleeved top, a grey or white mini skirt and black stockings. Her right is facing the camera and she is carrying a red and black shoulder bag on her right arm."
1065,cuhk03/image=01_set=2_id=0222.png,A13,"A young and slim woman with dark medium length straight hair, wearing a white long sleeved top and a black mini skirt with black flat shoes. She has her left turned to the camera and she carries a black shoulder bag on her right. Her right arm covers her face."
1064,cuhk03/image=01_set=2_id=0221.png,A13,"A young and very thin woman with short black hair. She is wearing glasses, a dark green shirt along with black pants, grey sneakers and a green backpack. She is facing her back to the camera."
1063,cuhk03/image=01_set=2_id=0220.png,A13,"A young and slim woman with short black hair, wearing a green sweatshirt with a hood along with grey pants and white and black sport shoes. She has her right side facing the came and is carrying a light colored backpack while texting with both hands."
